plan_id,profile_id,cell,content,steering_condition,repetition,model_key,target_O,target_N,pred_O,pred_N,err_O,err_N,n_words,standardized_mae
qwen3-32b__syn_0051__childhood_memory__persona_liwc__r0,syn_0051,,childhood_memory,persona_liwc,0,qwen3-32b,89.0,36.0,54.364944,56.372368,-34.63505554199219,20.37236785888672,249,
gpt-4o-mini__syn_0051__difficult_decision__liwc_only__r0,syn_0051,,difficult_decision,liwc_only,0,gpt-4o-mini,89.0,36.0,49.875465,48.607845,-39.124534606933594,12.607845306396484,192,
gpt-4o-mini__syn_0051__difficult_decision__lex_fewshot__r0,syn_0051,,difficult_decision,lex_fewshot,0,gpt-4o-mini,89.0,36.0,53.007385,58.752224,-35.99261474609375,22.75222396850586,190,
gpt-4o-mini__syn_0051__difficult_decision__persona_liwc__r0,syn_0051,,difficult_decision,persona_liwc,0,gpt-4o-mini,89.0,36.0,46.38131,61.26809,-42.618690490722656,25.268089294433594,219,
gpt-4o-mini__syn_0051__daily_life_change__persona_only__r0,syn_0051,,daily_life_change,persona_only,0,gpt-4o-mini,89.0,36.0,55.832558,58.864838,-33.167442321777344,22.864837646484375,196,
gpt-4o-mini__syn_0051__daily_life_change__persona_liwc__r0,syn_0051,,daily_life_change,persona_liwc,0,gpt-4o-mini,89.0,36.0,64.95764,51.282917,-24.0423583984375,15.282917022705078,185,
gpt-4o-mini__syn_0051__daily_life_change__liwc_only__r0,syn_0051,,daily_life_change,liwc_only,0,gpt-4o-mini,89.0,36.0,58.521584,67.80699,-30.478416442871094,31.806991577148438,195,
gpt-4o-mini__syn_0051__daily_life_change__lex_fewshot__r0,syn_0051,,daily_life_change,lex_fewshot,0,gpt-4o-mini,89.0,36.0,57.732147,53.849297,-31.267852783203125,17.84929656982422,194,
gpt-4o-mini__syn_0051__meaningful_relationship__persona_only__r0,syn_0051,,meaningful_relationship,persona_only,0,gpt-4o-mini,89.0,36.0,59.497135,59.799614,-29.502864837646484,23.79961395263672,191,
gpt-4o-mini__syn_0051__meaningful_relationship__liwc_only__r0,syn_0051,,meaningful_relationship,liwc_only,0,gpt-4o-mini,89.0,36.0,56.303474,60.95662,-32.69652557373047,24.956619262695312,181,
gpt-4o-mini__syn_0051__meaningful_relationship__lex_fewshot__r0,syn_0051,,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,89.0,36.0,64.742836,37.084896,-24.257164001464844,1.0848960876464844,186,
gpt-4o-mini__syn_0051__meaningful_relationship__persona_liwc__r0,syn_0051,,meaningful_relationship,persona_liwc,0,gpt-4o-mini,89.0,36.0,48.569668,64.55181,-40.43033218383789,28.55181121826172,186,
qwen3-32b__syn_0051__turning_point__persona_only__r0,syn_0051,,turning_point,persona_only,0,qwen3-32b,89.0,36.0,50.493256,56.4373,-38.506744384765625,20.437301635742188,219,
gpt-4o-mini__syn_0051__childhood_memory__liwc_only__r0,syn_0051,,childhood_memory,liwc_only,0,gpt-4o-mini,89.0,36.0,58.76796,54.423935,-30.232040405273438,18.423934936523438,199,
gpt-4o-mini__syn_0051__childhood_memory__persona_only__r0,syn_0051,,childhood_memory,persona_only,0,gpt-4o-mini,89.0,36.0,59.31485,58.770294,-29.685150146484375,22.770294189453125,196,
gpt-4o-mini__syn_0051__childhood_memory__persona_liwc__r0,syn_0051,,childhood_memory,persona_liwc,0,gpt-4o-mini,89.0,36.0,59.623238,64.436386,-29.37676239013672,28.436386108398438,209,
gpt-4o-mini__syn_0051__childhood_memory__lex_fewshot__r0,syn_0051,,childhood_memory,lex_fewshot,0,gpt-4o-mini,89.0,36.0,59.27206,65.70661,-29.72793960571289,29.70661163330078,205,
gpt-4o-mini__syn_0051__turning_point__persona_only__r0,syn_0051,,turning_point,persona_only,0,gpt-4o-mini,89.0,36.0,74.20345,37.8285,-14.796546936035156,1.8284988403320312,196,
gpt-4o-mini__syn_0051__turning_point__liwc_only__r0,syn_0051,,turning_point,liwc_only,0,gpt-4o-mini,89.0,36.0,50.227146,73.818726,-38.77285385131836,37.8187255859375,213,
gpt-4o-mini__syn_0051__turning_point__lex_fewshot__r0,syn_0051,,turning_point,lex_fewshot,0,gpt-4o-mini,89.0,36.0,52.62346,51.090084,-36.37654113769531,15.090084075927734,195,
gpt-4o-mini__syn_0051__turning_point__persona_liwc__r0,syn_0051,,turning_point,persona_liwc,0,gpt-4o-mini,89.0,36.0,61.081047,63.236134,-27.91895294189453,27.236133575439453,192,
deepseek-v3__syn_0052__memorable_journey__persona_only__r0,syn_0052,,memorable_journey,persona_only,0,deepseek-v3,20.0,84.08971515064968,83.50729,60.82008,63.507293701171875,-23.269635347182884,222,
deepseek-v3__syn_0052__difficult_decision__persona_only__r0,syn_0052,,difficult_decision,persona_only,0,deepseek-v3,20.0,84.08971515064968,31.527748,55.738773,11.527748107910156,-28.350941804702416,198,
deepseek-v3__syn_0052__memorable_journey__liwc_only__r0,syn_0052,,memorable_journey,liwc_only,0,deepseek-v3,20.0,84.08971515064968,57.13275,70.89224,37.13275146484375,-13.197472719009056,197,
deepseek-v3__syn_0052__memorable_journey__lex_fewshot__r0,syn_0052,,memorable_journey,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968,68.54462,62.94588,48.54461669921875,-21.143834260757103,194,
deepseek-v3__syn_0052__difficult_decision__liwc_only__r0,syn_0052,,difficult_decision,liwc_only,0,deepseek-v3,20.0,84.08971515064968,45.78145,59.79003,25.781448364257812,-24.299683717544212,177,
deepseek-v3__syn_0052__memorable_journey__persona_liwc__r0,syn_0052,,memorable_journey,persona_liwc,0,deepseek-v3,20.0,84.08971515064968,64.575066,56.719345,44.57506561279297,-27.370370057876244,210,
deepseek-v3__syn_0052__difficult_decision__lex_fewshot__r0,syn_0052,,difficult_decision,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968,63.787457,51.92101,43.78745651245117,-32.16870608692898,177,
deepseek-v3__syn_0052__daily_life_change__persona_only__r0,syn_0052,,daily_life_change,persona_only,0,deepseek-v3,20.0,84.08971515064968,24.954037,58.243797,4.954036712646484,-25.845917848403587,209,
deepseek-v3__syn_0052__daily_life_change__persona_liwc__r0,syn_0052,,daily_life_change,persona_liwc,0,deepseek-v3,20.0,84.08971515064968,37.083694,59.927723,17.083694458007812,-24.161992219741478,200,
deepseek-v3__syn_0052__daily_life_change__liwc_only__r0,syn_0052,,daily_life_change,liwc_only,0,deepseek-v3,20.0,84.08971515064968,39.270817,59.540943,19.270816802978516,-24.548772004897728,202,
deepseek-v3__syn_0052__daily_life_change__lex_fewshot__r0,syn_0052,,daily_life_change,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968,52.004265,57.81656,32.00426483154297,-26.273156312759056,199,
deepseek-v3__syn_0052__meaningful_relationship__persona_only__r0,syn_0052,,meaningful_relationship,persona_only,0,deepseek-v3,20.0,84.08971515064968,43.71648,63.295414,23.716480255126953,-20.794301179702416,186,
deepseek-v3__syn_0052__meaningful_relationship__persona_liwc__r0,syn_0052,,meaningful_relationship,persona_liwc,0,deepseek-v3,20.0,84.08971515064968,36.605434,49.307182,16.60543441772461,-34.78253283863796,197,
deepseek-v3__syn_0052__childhood_memory__persona_only__r0,syn_0052,,childhood_memory,persona_only,0,deepseek-v3,20.0,84.08971515064968,65.44318,67.82711,45.44317626953125,-16.262604860122337,214,
deepseek-v3__syn_0052__meaningful_relationship__lex_fewshot__r0,syn_0052,,meaningful_relationship,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968,26.712624,47.89478,6.712623596191406,-36.194935945327416,180,
deepseek-v3__syn_0052__meaningful_relationship__liwc_only__r0,syn_0052,,meaningful_relationship,liwc_only,0,deepseek-v3,20.0,84.08971515064968,41.068542,56.360554,21.06854248046875,-27.729161409194603,187,
deepseek-v3__syn_0052__childhood_memory__liwc_only__r0,syn_0052,,childhood_memory,liwc_only,0,deepseek-v3,20.0,84.08971515064968,49.299263,57.342648,29.29926300048828,-26.747067598159447,195,
deepseek-v3__syn_0052__turning_point__persona_only__r0,syn_0052,,turning_point,persona_only,0,deepseek-v3,20.0,84.08971515064968,50.92556,47.45304,30.925559997558594,-36.636674073989525,209,
deepseek-v3__syn_0052__childhood_memory__lex_fewshot__r0,syn_0052,,childhood_memory,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968,52.164833,46.49747,32.164833068847656,-37.59224429493679,213,
deepseek-v3__syn_0052__childhood_memory__persona_liwc__r0,syn_0052,,childhood_memory,persona_liwc,0,deepseek-v3,20.0,84.08971515064968,66.4002,52.14553,46.40019989013672,-31.944184449966087,182,
deepseek-v3__syn_0052__turning_point__persona_liwc__r0,syn_0052,,turning_point,persona_liwc,0,deepseek-v3,20.0,84.08971515064968,54.527885,61.238422,34.52788543701172,-22.851292756850853,194,
deepseek-v3__syn_0052__turning_point__lex_fewshot__r0,syn_0052,,turning_point,lex_fewshot,0,deepseek-v3,20.0,84.08971515064968,62.489716,77.5985,42.489715576171875,-6.491212037856712,195,
qwen3-32b__syn_0052__memorable_journey__liwc_only__r0,syn_0052,,memorable_journey,liwc_only,0,qwen3-32b,20.0,84.08971515064968,71.60765,60.85691,51.60765075683594,-23.232804445083275,124,
qwen3-32b__syn_0052__memorable_journey__persona_only__r0,syn_0052,,memorable_journey,persona_only,0,qwen3-32b,20.0,84.08971515064968,60.720917,66.68737,40.720916748046875,-17.402344850356712,245,
qwen3-32b__syn_0052__difficult_decision__persona_only__r0,syn_0052,,difficult_decision,persona_only,0,qwen3-32b,20.0,84.08971515064968,39.93255,49.909428,19.93254852294922,-34.180287507827416,220,
qwen3-32b__syn_0052__difficult_decision__liwc_only__r0,syn_0052,,difficult_decision,liwc_only,0,qwen3-32b,20.0,84.08971515064968,33.698555,52.27758,13.698554992675781,-31.812134889419212,265,
qwen3-32b__syn_0052__daily_life_change__persona_only__r0,syn_0052,,daily_life_change,persona_only,0,qwen3-32b,20.0,84.08971515064968,43.230183,50.199165,23.230182647705078,-33.8905498064114,188,
qwen3-32b__syn_0052__daily_life_change__liwc_only__r0,syn_0052,,daily_life_change,liwc_only,0,qwen3-32b,20.0,84.08971515064968,51.7478,45.07256,31.747798919677734,-39.01715579396023,9,
qwen3-32b__syn_0052__difficult_decision__lex_fewshot__r0,syn_0052,,difficult_decision,lex_fewshot,0,qwen3-32b,20.0,84.08971515064968,28.293655,52.86425,8.293655395507812,-31.225464967544212,123,
qwen3-32b__syn_0052__difficult_decision__persona_liwc__r0,syn_0052,,difficult_decision,persona_liwc,0,qwen3-32b,20.0,84.08971515064968,45.553734,59.66093,25.553733825683594,-24.42878451710476,277,
qwen3-32b__syn_0052__memorable_journey__persona_liwc__r0,syn_0052,,memorable_journey,persona_liwc,0,qwen3-32b,20.0,84.08971515064968,85.88612,54.88675,65.88612365722656,-29.202965883071556,177,
qwen3-32b__syn_0052__memorable_journey__lex_fewshot__r0,syn_0052,,memorable_journey,lex_fewshot,0,qwen3-32b,20.0,84.08971515064968,57.50444,41.081955,37.50444030761719,-43.007760194594994,554,
qwen3-32b__syn_0052__meaningful_relationship__persona_only__r0,syn_0052,,meaningful_relationship,persona_only,0,qwen3-32b,20.0,84.08971515064968,46.667595,56.09925,26.66759490966797,-27.99046435719265,204,
qwen3-32b__syn_0052__daily_life_change__lex_fewshot__r0,syn_0052,,daily_life_change,lex_fewshot,0,qwen3-32b,20.0,84.08971515064968,47.629932,60.66585,27.629932403564453,-23.423863557632103,203,
qwen3-32b__syn_0052__childhood_memory__persona_only__r0,syn_0052,,childhood_memory,persona_only,0,qwen3-32b,20.0,84.08971515064968,64.90573,50.686253,44.905731201171875,-33.40346255665554,20,
qwen3-32b__syn_0052__meaningful_relationship__lex_fewshot__r0,syn_0052,,meaningful_relationship,lex_fewshot,0,qwen3-32b,20.0,84.08971515064968,48.02693,55.868553,28.026931762695312,-28.221161989028587,192,
qwen3-32b__syn_0052__daily_life_change__persona_liwc__r0,syn_0052,,daily_life_change,persona_liwc,0,qwen3-32b,20.0,84.08971515064968,41.24015,57.49998,21.240150451660156,-26.58973422413601,220,
qwen3-32b__syn_0052__meaningful_relationship__persona_liwc__r0,syn_0052,,meaningful_relationship,persona_liwc,0,qwen3-32b,20.0,84.08971515064968,34.581543,46.34479,14.58154296875,-37.744923738296166,138,
qwen3-32b__syn_0052__childhood_memory__persona_liwc__r0,syn_0052,,childhood_memory,persona_liwc,0,qwen3-32b,20.0,84.08971515064968,63.564316,50.114426,43.56431579589844,-33.975289491469994,191,
qwen3-32b__syn_0052__childhood_memory__liwc_only__r0,syn_0052,,childhood_memory,liwc_only,0,qwen3-32b,20.0,84.08971515064968,82.10318,55.50233,62.103179931640625,-28.587384370620384,217,
qwen3-32b__syn_0052__turning_point__persona_liwc__r0,syn_0052,,turning_point,persona_liwc,0,qwen3-32b,20.0,84.08971515064968,51.571926,51.027718,31.57192611694336,-33.06199756031765,577,
qwen3-32b__syn_0052__meaningful_relationship__liwc_only__r0,syn_0052,,meaningful_relationship,liwc_only,0,qwen3-32b,20.0,84.08971515064968,61.554928,61.81155,41.554927825927734,-22.278165010268822,246,
gpt-4o-mini__syn_0052__memorable_journey__persona_only__r0,syn_0052,,memorable_journey,persona_only,0,gpt-4o-mini,20.0,84.08971515064968,73.60446,53.360073,53.604461669921875,-30.729642061050072,190,
qwen3-32b__syn_0052__childhood_memory__lex_fewshot__r0,syn_0052,,childhood_memory,lex_fewshot,0,qwen3-32b,20.0,84.08971515064968,69.11203,70.47615,49.112030029296875,-13.613564637954369,142,
gpt-4o-mini__syn_0052__memorable_journey__liwc_only__r0,syn_0052,,memorable_journey,liwc_only,0,gpt-4o-mini,20.0,84.08971515064968,67.17777,59.121502,47.177772521972656,-24.96821322804226,192,
qwen3-32b__syn_0052__turning_point__persona_only__r0,syn_0052,,turning_point,persona_only,0,qwen3-32b,20.0,84.08971515064968,60.21376,40.793983,40.21376037597656,-43.295731691177025,256,
gpt-4o-mini__syn_0052__memorable_journey__persona_liwc__r0,syn_0052,,memorable_journey,persona_liwc,0,gpt-4o-mini,20.0,84.08971515064968,81.166306,61.439575,61.16630554199219,-22.65013995533718,203,
gpt-4o-mini__syn_0052__memorable_journey__lex_fewshot__r0,syn_0052,,memorable_journey,lex_fewshot,0,gpt-4o-mini,20.0,84.08971515064968,59.492027,86.73237,39.492027282714844,2.6426533185886,205,
qwen3-32b__syn_0052__turning_point__liwc_only__r0,syn_0052,,turning_point,liwc_only,0,qwen3-32b,20.0,84.08971515064968,66.91031,65.27113,46.910308837890625,-18.81858172779812,129,
gpt-4o-mini__syn_0052__difficult_decision__persona_only__r0,syn_0052,,difficult_decision,persona_only,0,gpt-4o-mini,20.0,84.08971515064968,42.292366,60.828026,22.29236602783203,-23.261689332778587,208,
gpt-4o-mini__syn_0052__difficult_decision__liwc_only__r0,syn_0052,,difficult_decision,liwc_only,0,gpt-4o-mini,20.0,84.08971515064968,51.26563,58.867374,31.265628814697266,-25.222340730483666,195,
gpt-4o-mini__syn_0052__difficult_decision__persona_liwc__r0,syn_0052,,difficult_decision,persona_liwc,0,gpt-4o-mini,20.0,84.08971515064968,50.406906,66.54621,30.406906127929688,-17.5435039079739,187,
gpt-4o-mini__syn_0052__daily_life_change__persona_only__r0,syn_0052,,daily_life_change,persona_only,0,gpt-4o-mini,20.0,84.08971515064968,51.750057,55.728264,31.750057220458984,-28.361451295669212,201,
gpt-4o-mini__syn_0052__difficult_decision__lex_fewshot__r0,syn_0052,,difficult_decision,lex_fewshot,0,gpt-4o-mini,20.0,84.08971515064968,47.80336,54.933937,27.803359985351562,-29.155778077895775,195,
gpt-4o-mini__syn_0052__daily_life_change__liwc_only__r0,syn_0052,,daily_life_change,liwc_only,0,gpt-4o-mini,20.0,84.08971515064968,53.239803,62.14532,33.239803314208984,-21.944394258315697,201,
gpt-4o-mini__syn_0052__meaningful_relationship__persona_only__r0,syn_0052,,meaningful_relationship,persona_only,0,gpt-4o-mini,20.0,84.08971515064968,42.853065,64.80696,22.853065490722656,-19.28275409107937,199,
gpt-4o-mini__syn_0052__daily_life_change__persona_liwc__r0,syn_0052,,daily_life_change,persona_liwc,0,gpt-4o-mini,20.0,84.08971515064968,65.64792,56.73291,45.647918701171875,-27.35680499439968,196,
gpt-4o-mini__syn_0052__daily_life_change__lex_fewshot__r0,syn_0052,,daily_life_change,lex_fewshot,0,gpt-4o-mini,20.0,84.08971515064968,43.66011,45.799175,23.660110473632812,-38.29053988819851,201,
gpt-4o-mini__syn_0052__meaningful_relationship__liwc_only__r0,syn_0052,,meaningful_relationship,liwc_only,0,gpt-4o-mini,20.0,84.08971515064968,43.49504,56.40163,23.495040893554688,-27.688084749038353,188,
gpt-4o-mini__syn_0052__meaningful_relationship__persona_liwc__r0,syn_0052,,meaningful_relationship,persona_liwc,0,gpt-4o-mini,20.0,84.08971515064968,42.792053,58.921204,22.79205322265625,-25.16851153736843,199,
gpt-4o-mini__syn_0052__meaningful_relationship__lex_fewshot__r0,syn_0052,,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,20.0,84.08971515064968,44.088314,64.45985,24.088314056396484,-19.62986865406765,195,
gpt-4o-mini__syn_0052__childhood_memory__persona_only__r0,syn_0052,,childhood_memory,persona_only,0,gpt-4o-mini,20.0,84.08971515064968,61.82264,62.75532,41.82263946533203,-21.334393647964134,198,
gpt-4o-mini__syn_0052__childhood_memory__persona_liwc__r0,syn_0052,,childhood_memory,persona_liwc,0,gpt-4o-mini,20.0,84.08971515064968,76.6893,67.11357,56.689300537109375,-16.976143983657494,194,
gpt-4o-mini__syn_0052__childhood_memory__liwc_only__r0,syn_0052,,childhood_memory,liwc_only,0,gpt-4o-mini,20.0,84.08971515064968,71.146225,75.11879,51.14622497558594,-8.970925477798119,189,
gpt-4o-mini__syn_0052__childhood_memory__lex_fewshot__r0,syn_0052,,childhood_memory,lex_fewshot,0,gpt-4o-mini,20.0,84.08971515064968,70.185104,58.272976,50.18510437011719,-25.816739229018822,199,
gpt-4o-mini__syn_0052__turning_point__persona_only__r0,syn_0052,,turning_point,persona_only,0,gpt-4o-mini,20.0,84.08971515064968,63.004005,56.94059,43.004005432128906,-27.149125245864525,196,
gpt-4o-mini__syn_0052__turning_point__persona_liwc__r0,syn_0052,,turning_point,persona_liwc,0,gpt-4o-mini,20.0,84.08971515064968,75.117004,55.82774,55.11700439453125,-28.26197543507351,186,
gpt-4o-mini__syn_0052__turning_point__liwc_only__r0,syn_0052,,turning_point,liwc_only,0,gpt-4o-mini,20.0,84.08971515064968,57.946392,69.39546,37.94639205932617,-14.694253114516869,193,
gpt-4o-mini__syn_0052__turning_point__lex_fewshot__r0,syn_0052,,turning_point,lex_fewshot,0,gpt-4o-mini,20.0,84.08971515064968,57.114902,63.520836,37.11490249633789,-20.568879274184837,198,
deepseek-v3__syn_0053__memorable_journey__persona_only__r0,syn_0053,,memorable_journey,persona_only,0,deepseek-v3,23.0,17.604955831565178,56.57679,43.085365,33.57678985595703,25.48040946384498,208,
deepseek-v3__syn_0053__difficult_decision__persona_only__r0,syn_0053,,difficult_decision,persona_only,0,deepseek-v3,23.0,17.604955831565178,49.214836,53.520687,26.21483612060547,35.915731271706306,173,
deepseek-v3__syn_0053__memorable_journey__lex_fewshot__r0,syn_0053,,memorable_journey,lex_fewshot,0,deepseek-v3,23.0,17.604955831565178,67.58096,70.015076,44.580963134765625,52.41011985202857,216,
qwen3-32b__syn_0052__turning_point__lex_fewshot__r0,syn_0052,,turning_point,lex_fewshot,0,qwen3-32b,20.0,84.08971515064968,45.541874,57.217815,25.541873931884766,-26.87189975147976,11,
deepseek-v3__syn_0053__memorable_journey__persona_liwc__r0,syn_0053,,memorable_journey,persona_liwc,0,deepseek-v3,23.0,17.604955831565178,47.10498,67.2607,24.10498046875,49.655740579567635,216,
deepseek-v3__syn_0053__difficult_decision__persona_liwc__r0,syn_0053,,difficult_decision,persona_liwc,0,deepseek-v3,23.0,17.604955831565178,47.53093,38.352562,24.530929565429688,20.747606119118416,204,
deepseek-v3__syn_0053__daily_life_change__persona_only__r0,syn_0053,,daily_life_change,persona_only,0,deepseek-v3,23.0,17.604955831565178,67.39235,53.78546,44.39234924316406,36.18050559421607,174,
deepseek-v3__syn_0053__difficult_decision__lex_fewshot__r0,syn_0053,,difficult_decision,lex_fewshot,0,deepseek-v3,23.0,17.604955831565178,60.98976,31.193346,37.98976135253906,13.588390191994392,207,
deepseek-v3__syn_0053__difficult_decision__liwc_only__r0,syn_0053,,difficult_decision,liwc_only,0,deepseek-v3,23.0,17.604955831565178,44.636215,37.808575,21.636215209960938,20.203618844948494,151,
deepseek-v3__syn_0053__daily_life_change__persona_liwc__r0,syn_0053,,daily_life_change,persona_liwc,0,deepseek-v3,23.0,17.604955831565178,60.825287,69.21771,37.825286865234375,51.61275657077857,183,
deepseek-v3__syn_0053__daily_life_change__lex_fewshot__r0,syn_0053,,daily_life_change,lex_fewshot,0,deepseek-v3,23.0,17.604955831565178,33.931602,62.541286,10.931602478027344,44.93633063694068,196,
deepseek-v3__syn_0053__meaningful_relationship__persona_only__r0,syn_0053,,meaningful_relationship,persona_only,0,deepseek-v3,23.0,17.604955831565178,45.9181,59.420452,22.91809844970703,41.815496286354744,221,
