model_key,steering_condition,liwc_MAE_LIWC,liwc_rho_LIWC,liwc_beta_LIWC,liwc_n_profiles,emb_rho_O,emb_rho_N,emb_n_profiles,bfi_rho_O,bfi_rho_N,bfi_standardized_mae_O,bfi_standardized_mae_N,bfi_MAE_BFI,bfi_slope_O,bfi_slope_N,bfi_n_profiles,boot_id
gpt-4o-mini,persona_liwc,1.2206560780533606,0.4498057548234345,0.782261283020535,51,0.20356330065272094,0.24694940913527763,51,0.767788424563741,0.6804829024079049,1.3787411889426633,0.4898525223414711,0.9342968556420672,0.2581771464559413,0.533635284692672,51,352
gpt-4o-mini,liwc_only,1.951045613569508,0.5747809837762198,1.293769309320846,45,0.3508633462638736,0.11293516192541622,45,-0.16875453323420675,0.08756307895381754,1.2847242640179497,0.8761161736201301,1.08042021881904,-0.029059730628437655,0.06205601881809489,45,935
deepseek-v3,persona_only,1.2991185356526584,-0.03367373968840607,-0.046663520431271484,52,0.16555995539237872,0.02554082410674846,52,0.7939725326999546,0.8697686439624871,0.6893275361263925,0.4171023253414575,0.553214930733925,0.4542495920115326,0.8100135390068449,52,1252
qwen3-32b,liwc_only,2.0182954484379634,0.522786299111783,1.6678711899407719,52,0.08522102007678964,-0.08442224422924618,52,-0.08215898177418286,0.025968479263279613,0.9996318636348782,0.9487135019465787,0.9741726827907284,-0.005611619390267124,0.014052953596834412,52,1216
deepseek-v3,persona_only,1.2776443847821657,-0.035245661937902475,-0.035938798732800654,51,0.36401929495901264,-0.015348049996020744,51,0.8289506944854588,0.8773944333384698,0.591482542180957,0.39866596864654197,0.4950742554137495,0.5219287640444285,0.8738459054138067,51,426
deepseek-v3,lex_fewshot,2.914482175469569,0.6095837594144723,2.3400374166672604,53,-0.14662877065724972,-0.07764132424324964,53,-0.1338353902544482,0.15333105269024952,0.8872051111298406,0.8361488894515973,0.8616770002907189,-0.03171196112545271,0.10498783108828337,53,518
deepseek-v3,lex_fewshot,2.9270021878237746,0.6412384639450682,2.1440743090729124,55,-0.08719201360556814,0.11713323499018145,55,-0.0891754336656404,0.18026752560486015,0.8269649051442771,0.8043614645462032,0.8156631848452401,-0.01731933586006366,0.11485364495104262,55,1358
gpt-4o-mini,persona_liwc,1.2733324226085376,0.42288320966214915,0.7305932815396764,53,0.27331055034981144,0.2660885634645459,53,0.7652389276379722,0.79318137002299,1.4062970532804588,0.4907002345027927,0.9484986438916257,0.2579431901852238,0.562061822496363,53,800
qwen3-32b,liwc_only,2.050814455841811,0.49780969428972904,1.235176216095762,50,0.12280788088400106,-0.4045949971170301,50,-0.0055532851327926465,-0.10943136438623112,0.9909812572057252,1.0195951960420715,1.0052882266238983,0.00988348145988206,-0.056934129941845595,50,1498
gpt-4o-mini,liwc_only,1.7357814318538987,0.5491485880208624,1.232725038952169,44,0.26938960474076606,0.22663478527366954,44,-0.09233431166814259,0.08628904445421762,1.2870345001356274,0.8626476216412613,1.0748410608884442,-0.015229566363054883,0.10385135499549544,44,1374
qwen3-32b,persona_only,1.165031796988133,0.13446308064903376,0.14642890566393332,56,0.07882364410536088,0.3500991989722501,56,0.8344850310769271,0.7731517913593398,0.8635833502445652,0.41188684687402505,0.6377350985592951,0.385879713992546,0.5843988739798168,56,1931
gpt-4o-mini,persona_only,1.1210741642825488,0.03544219393895846,0.044461927165217734,52,0.33360414090878115,0.09168553437977991,52,0.822589066612929,0.8550984671820373,1.2937900071757986,0.44162540487059376,0.8677077060231961,0.26765572788704967,0.5242619082036382,52,1157
deepseek-v3,lex_fewshot,2.7661017437941675,0.6093714874672898,2.0250025131156275,52,-0.10874999416191752,0.010636482621000518,52,-0.09144517771321876,0.09995515081465364,0.8545339179459669,0.8648574828582855,0.8596957004021262,-0.023688371950125655,0.06416661509955023,52,553
gpt-4o-mini,liwc_only,1.8653625698613867,0.5472435242092307,1.1219041635176525,48,0.23298127447158273,0.13790857502327708,48,-0.15162892562984123,0.14791678180007684,1.31048608084514,0.8446551129687757,1.0775705969069578,-0.021245065348232724,0.07878690617382961,48,990
deepseek-v3,persona_liwc,2.564358953574811,0.5918344898219744,1.910252693045826,45,0.2761167906528429,-0.10900584253871537,45,0.733832471884191,0.8414425123772036,0.5467977611844086,0.43077113557616964,0.4887844483802891,0.4701130240551828,0.6947670091056994,45,229
gpt-4o-mini,persona_only,1.1640733093779019,0.00233269538404757,-0.0026219658291448504,53,0.3396874176683634,-0.14376215139286808,53,0.8508809246121931,0.7867378085767968,1.3652124609359582,0.49034417487861864,0.9277783179072884,0.295776594545606,0.4506692487102112,53,54
qwen3-32b,persona_liwc,1.8189226264628275,0.44377616159393074,1.4136482831153068,46,0.30409299357114533,0.3834974891238522,46,0.8219823188875053,0.6802173588353246,0.8014207499773293,0.5486215423284487,0.675021146152889,0.3492421352028823,0.43393346348917977,46,698
gpt-4o-mini,liwc_only,1.8267767106363757,0.5700927280783396,1.1817073764104769,49,0.15382655146888374,0.17741243267513598,49,-0.06375094179553972,0.0644271374908036,1.4150164623901376,0.9852788400260144,1.200147651208076,-0.014915482018780861,0.03914969291661652,49,1815
qwen3-32b,persona_liwc,1.8802597887219223,0.47351020108831776,1.1689456161921257,51,0.326722876470837,0.27062634624396575,51,0.8042479742559969,0.7150102142973425,0.8178549143475036,0.5847354649635108,0.7012951896555072,0.35823743231242133,0.46275737447632587,51,865
gpt-4o-mini,liwc_only,1.6051100984457498,0.5514826014846991,1.2775946295496448,47,0.27726040663886087,0.17595329863279208,47,-0.24885613773388227,0.05609099876175185,1.3109511123144897,0.9186020541270032,1.1147765832207464,-0.043328287270268,0.06656585209101083,47,1730
gpt-4o-mini,lex_fewshot,1.5929452502240635,0.6147408984740946,1.0966660778008803,54,0.0023648783084658795,0.07965986057729747,54,0.055306240034522704,0.1783915765070525,1.2273683308996293,0.8744795691041046,1.050923950001867,0.010078561154618701,0.10571763625213261,54,296
gpt-4o-mini,lex_fewshot,1.616852147124196,0.5964723331405206,1.5359545857066197,54,0.00034324948408666984,0.10458488655614782,54,-0.023726809758019378,0.09148993087880712,1.3637541440429348,0.9250739333377136,1.144414038690324,-0.00864594622631766,0.0449124752469279,54,1952
deepseek-v3,persona_only,1.3136218803447575,-0.08810267878012151,-0.11330694475838718,47,0.1985996928934769,-0.3547239904806918,47,0.8024485607856532,0.9144337301564591,0.6111851960684104,0.36207006508382045,0.4866276305761154,0.5363773776629778,0.9194277413347123,47,1611
gpt-4o-mini,persona_only,1.0951540368565766,0.11650252396579487,0.05440971174687509,52,0.27977795100978725,-0.06576138397219987,52,0.7704126545719445,0.8903410525087793,1.2899085512655308,0.4600981222467812,0.875003336756156,0.24822473988532695,0.5344178651923615,52,1842
qwen3-32b,persona_only,1.1213309526646786,0.06417565737361758,0.09691465296514438,47,-0.0685086278734999,0.437895863676719,47,0.8944381717174277,0.8365546031374251,0.8275290341366139,0.42190790010094653,0.6247184671187802,0.4004011772312761,0.5760596068236072,47,233
gpt-4o-mini,persona_only,1.018869400002681,0.031676176849633336,0.031407308301032895,48,0.3115071041982757,0.038175405048001425,48,0.7472285896953026,0.8331206411431162,1.3099559556064464,0.4506244830258163,0.8802902193161314,0.28157947886310625,0.5262930426096819,48,1612
gpt-4o-mini,persona_liwc,1.22247253063545,0.4580685117996255,0.6773861400617004,51,0.3067135571978183,0.25129020229910676,51,0.7559799486737777,0.7417076190693213,1.2894684032102297,0.4780439056564876,0.8837561544333586,0.24054073171021645,0.5442858624395507,51,464
deepseek-v3,persona_only,1.343180217095198,-0.05777691718109185,-0.024209042491857645,49,0.11269983309989315,-0.23406870556888665,49,0.850491782537242,0.8981563295032485,0.629256556506631,0.40213714796765426,0.5156968522371427,0.5562881755485927,0.8760129260586781,49,1867
deepseek-v3,liwc_only,2.8076888806174547,0.6912670506135282,2.2044300705888413,52,0.21093578901001167,-0.08439216034219449,52,-0.12151272947950141,0.15938408831862697,0.871723198811666,0.8458262291337942,0.8587747139727302,-0.030534574003959328,0.10656470198501262,52,1176
qwen3-32b,persona_liwc,1.8920638139414052,0.45102839319717203,1.278168396212818,53,0.22725722261404144,0.22555273377064836,53,0.8570507236224597,0.7446740705032608,0.8666754084389303,0.5621426314522664,0.7144090199455984,0.36194860178145827,0.4640977624838207,53,1629
qwen3-32b,liwc_only,2.062439305121176,0.5166009766092641,1.6881111267806206,47,-0.023206028466235186,-0.06456466450596975,47,-0.1972079822416037,0.15145553038753332,1.0014253035282807,0.9005257207392122,0.9509755121337464,-0.0362373161513598,0.0631970130316742,47,1734
gpt-4o-mini,persona_liwc,1.255780185783989,0.48418885848868115,0.7747325044671713,57,0.3901356135120172,0.1967091053313576,57,0.8042462983482359,0.6930736444950173,1.3232496247931997,0.5046135533926939,0.9139315890929468,0.29511484668174337,0.5176369431535229,57,1491
qwen3-32b,lex_fewshot,2.230374775913253,0.5406556441468693,1.8907967429992436,55,0.2509972943893562,-0.17716496134353296,55,-0.11113931966080932,0.05687563328649332,0.9614236671068987,0.9225506728487596,0.9419871699778292,-0.014814415494706018,-0.003153228219177726,55,1843
qwen3-32b,persona_liwc,1.9807641822363906,0.43452681377950725,1.2655265550747115,54,0.30082966556747454,0.07672947323848626,54,0.8066916761730446,0.5762812253964071,0.8224482868410721,0.6167249178234263,0.7195866023322492,0.3420600935995548,0.3701459087279256,54,1891
deepseek-v3,persona_only,1.1993553751276789,-0.06334337423346452,-0.08151500733505061,53,0.31607859301430247,-0.014034805527114015,53,0.8129381640672017,0.8995420896268715,0.6559626944141573,0.41868498544587535,0.5373238399300163,0.4938586717064362,0.8398956774008987,53,640
qwen3-32b,persona_liwc,1.881901865484142,0.4587556337988784,1.555444037565321,47,0.24614587351654754,0.04898927440683938,47,0.8156463713663755,0.6610071578520735,0.8246478220921609,0.5899570816975908,0.7073024518948758,0.36394130727395413,0.4049989419306978,47,1137
qwen3-32b,liwc_only,2.0375082572431897,0.5493783625101255,1.2052972618534792,47,0.02794816331929164,-0.08289227321571606,47,-0.14714242358643012,0.08807105956808264,1.0482434300252652,0.8320109734327226,0.9401272017289939,-0.014563150344734209,0.05032021012363986,47,1081
qwen3-32b,liwc_only,1.9835167360325645,0.5222563697435312,1.5815916129257666,49,-0.10689947473574478,-0.025634488543790825,49,-0.047094604197982344,0.21934779861959913,0.9620003999254697,0.8977703726287937,0.9298853862771317,0.0037463667732345776,0.12098180850444475,49,922
gpt-4o-mini,persona_only,1.129974255341827,-0.012601409621105763,0.0041606034251856164,50,0.4155638554791841,0.014653952797750065,50,0.8306583373378184,0.839574124241144,1.3098953721869813,0.4410309243722644,0.8754631482796228,0.2855438783949578,0.5181608770421534,50,204
gpt-4o-mini,persona_liwc,1.271535451138071,0.4927458213207864,0.7921347500928719,49,0.41087722266552057,0.056655782591721666,49,0.8421659231620934,0.628602794726059,1.2302495723206657,0.5259499199727439,0.8780997461467048,0.2858395042349908,0.485796718663706,49,1588
qwen3-32b,liwc_only,2.047646243318945,0.48568865188847843,1.4567870387055768,47,-0.10365488431330357,-0.00410737081341139,47,-0.22541126382966017,0.05809513137997687,0.9083310058318504,0.9156024443265276,0.911966725079189,-0.0386445388396289,0.03367860340061305,47,17
deepseek-v3,lex_fewshot,2.8654047575096206,0.6177061196557843,2.3145467800673285,50,0.09635720247728523,0.09654178952748176,50,-0.06228216317473692,0.21312066113910402,0.7951272165475762,0.7882691119615785,0.7916981642545773,-0.010117593862688899,0.1310275979143782,50,578
qwen3-32b,liwc_only,1.9498798335849825,0.4927516815356297,1.287803367831645,52,0.018455628961803777,-0.17330402545297166,52,-0.1081485619459928,-0.056147621923581456,0.9699013225840123,0.957256242190781,0.9635787823873967,-0.0104395819526204,-0.02127362857772488,52,1368
qwen3-32b,lex_fewshot,2.2497322091487333,0.4764860423473595,1.6625955029454351,56,0.0662824879508534,-0.13112905831219643,56,-0.11920135276157866,0.10791120997832908,0.9455263256372811,0.9507610484891996,0.9481436870632404,-0.014765689296402052,0.015024281799641359,56,327
gpt-4o-mini,persona_liwc,1.2715219576765295,0.47097549308297443,0.66389802356755,53,0.46765775764737405,0.04356420267388884,53,0.7573238943065995,0.596832452086696,1.2744812025502292,0.5392294366572434,0.9068553196037363,0.2721482443187017,0.46479546510763764,53,1366
deepseek-v3,persona_liwc,2.6807446759878615,0.6343247568574696,1.8005073460709018,50,0.31560998507078386,0.042427453981461014,50,0.7729873350028305,0.808247858530665,0.5736577939938913,0.42473661435858356,0.4991972041762374,0.42770437799913125,0.7027395568457576,50,1857
qwen3-32b,persona_only,1.186471718801624,0.0431840558414696,0.056869729604363296,47,0.20280136019697576,0.3602811986512475,47,0.8725752531357389,0.8143088691576542,0.85205766204907,0.47213951437688456,0.6620985882129773,0.45829806990736166,0.5454693564285107,47,760
gpt-4o-mini,persona_only,1.068887710915835,0.04371684587577537,0.01921531486186233,52,0.2079587056132147,0.013966005080149979,52,0.8283370696073467,0.8078098113530869,1.3753884294516607,0.44476296758416783,0.9100756985179143,0.28919846206952743,0.49972103659241707,52,1670
deepseek-v3,persona_only,1.2275034845157906,-0.058099541705626125,-0.09031183270002617,54,0.43521236824779463,-0.021740378468442213,54,0.8109950240550479,0.8501593276492656,0.6697217142089503,0.364552604136823,0.5171371591728866,0.490609690836097,0.7972880628054908,54,246
deepseek-v3,liwc_only,3.0073437246025976,0.7256773729610283,2.126765527210337,50,0.07207035263145602,-0.41166026969676445,50,-0.229780075107632,-0.015429359684827077,0.9030294724907836,0.941600943394981,0.9223152079428822,-0.05338177739897138,-0.029712832399246686,50,1498
gpt-4o-mini,liwc_only,1.8377290621277027,0.5884958401535659,1.0754263600354048,47,0.20235593013017442,0.06816342937914194,47,-0.1246776577465373,0.1022233817749143,1.3917439855572853,0.8949979924240647,1.1433709889906751,-0.021650599788558135,0.05621989236386657,47,1153
deepseek-v3,persona_only,1.31689352008292,-0.026822567220630512,-0.009728229918029598,47,0.4166597243442229,-0.25222727811934736,47,0.8442678343786406,0.8794061483735718,0.6393494467078179,0.34565457251945936,0.49250200961363866,0.5751806573057422,0.9154840884748716,47,1597
gpt-4o-mini,persona_only,1.1051907758998472,0.061224838972700854,0.01244981016038907,45,0.3119520894053044,0.001449896333646758,45,0.8273258143472749,0.8187122939865957,1.3060003290721538,0.458846279791514,0.8824233044318339,0.2921588604090613,0.4749669217965556,45,122
deepseek-v3,persona_only,1.2102815945834087,0.018914725312754687,-0.05450180480427562,48,0.2526407666297909,-0.11391031118064382,48,0.8211598778583172,0.8836836686762696,0.679121487989172,0.3958673094138608,0.5374943987015164,0.47610375297974994,0.8941985986673496,48,990
gpt-4o-mini,persona_only,1.0877651527398533,0.008330204297676943,0.004400678362409059,49,0.19559786543306992,-0.1434515396406126,49,0.7787060377907205,0.8826188216620505,1.3576705856187803,0.41642164012451716,0.8870461128716487,0.29094626393971573,0.5414823846728762,49,379
gpt-4o-mini,liwc_only,1.8641090002447223,0.5866588955377202,1.2017757374737303,51,0.23886077632899513,0.16687789155225663,51,-0.007975710344891276,0.03223980660379505,1.192101797572591,0.9441462580032971,1.068124027787944,-0.005269798214119349,0.030450531706671433,51,380
gpt-4o-mini,lex_fewshot,1.6871640311577099,0.5662089457054122,0.9833833233458935,52,-0.009742345430402971,0.15639622457887817,52,-0.0379145906731501,0.11222223052268339,1.4592930627802214,0.8942149230108604,1.1767539928955408,-0.0065233023819555695,0.07660342392836049,52,1394
deepseek-v3,lex_fewshot,2.7580859171878527,0.5988055245736383,1.8647896047497348,43,-0.22761005737736648,-0.22525212504066155,43,-0.15052429490369865,0.23482301805322517,0.8425697728250198,0.8393667609571959,0.8409682668911078,-0.03944672727641553,0.13460070220392825,43,1169
deepseek-v3,persona_only,1.3020906349815147,-0.09693427301339255,-0.12140509145570602,50,0.31065633241971846,-0.1021378931225973,50,0.8475549879814073,0.8709328631573687,0.6018009173209776,0.40263788827931946,0.5022194028001485,0.5594028908998477,0.843049262511849,50,1479
gpt-4o-mini,liwc_only,1.8205036392038287,0.5681411088919202,1.261295117825716,49,0.38169901463947226,0.2215584889754361,49,-0.13173361971616024,0.1240933862968898,1.3800424569751262,0.8287062785095337,1.1043743677423299,-0.021977734007209808,0.0928395274959649,49,806
qwen3-32b,liwc_only,1.8572306824429023,0.5187431484060513,1.4156678912756488,48,-0.060250482233353275,-0.2655227869300155,48,-0.1299573300094203,0.22460285538167762,0.9398185598301955,0.771564445758977,0.8556915027945862,-0.02543136730449601,0.12806578978942304,48,479
gpt-4o-mini,persona_liwc,1.192928665059188,0.4305482015887521,0.6510650753795343,52,0.2545703513413193,0.25579263474133196,52,0.7347575633041282,0.7304340723047404,1.3813396824983495,0.5013302923151657,0.9413349874067576,0.22337973064336883,0.5481342020374739,52,460
deepseek-v3,liwc_only,2.657025221322344,0.6880222958701798,2.343436124210113,53,0.16463661902109403,-0.10571320043717262,53,-0.19403135976440075,0.07899885505570033,0.906193683743609,0.8589090478063994,0.8825513657750041,-0.037233818960384746,0.06466227364925127,53,1364
